,id,price_000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,apt,floor,age_0_10,age_10_20,age_20_more,num_room,num_bath,num_garage,area_m2,ses,pop_dens,pcnt_indu,pcnt_com,pcnt_insti,pcnt_vacant,pcn_green,homicides,house,ses_bin,lnprice,price_hi
747,504540,50000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,151.0,3.0,350.54,0.0,4.67,0.35,0.0,0.17,46.0,1,0,10.81978,0
748,504579,51000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,1.0,0.0,0.0,2.0,2.0,1.0,58.0,3.0,884.17,0.0,12.74,4.2,0.0,1.16,46.0,0,0,10.83958,0
749,504597,51100.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,37.0,3.0,264.33,0.0,0.0,18.7,0.0,0.5,46.0,0,0,10.84154,0
750,504599,51279.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,2.0,1.0,0.0,78.0,3.0,341.87,0.0,0.0,1.78,0.0,0.72,46.0,0,0,10.84504,0
751,504623,52000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,40.0,3.0,350.97,0.0,0.0,8.23,0.13,0.37,46.0,0,0,10.859,0
752,504624,52000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0,1.0,0.0,1.0,1.0,0.0,40.0,3.0,373.4,0.0,0.0,5.5,0.11,0.35,46.0,0,0,10.859,0
753,504626,52000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,1.0,0.0,0.0,1.0,1.0,1.0,41.0,3.0,768.62,0.0,14.42,3.28,0.0,0.46,46.0,0,0,10.859,0
754,504650,52000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,4.0,254.16,0.0,0.0,37.92,0.0,0.55,46.0,0,0,10.859,0
755,504654,52000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,2.0,1.0,1.0,54.0,3.0,227.61,0.0,8.72,19.57,0.0,0.34,46.0,0,0,10.859,0
756,504697,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,62.0,4.0,414.27,0.0,0.0,3.04,0.0,0.09,46.0,1,0,10.859,0
757,504712,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,1.0,0.0,65.0,4.0,558.81,0.0,0.73,2.97,0.0,0.78,46.0,0,0,10.859,0
758,504713,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,1.0,0.0,65.0,4.0,558.81,0.0,0.73,2.97,0.0,0.78,46.0,0,0,10.859,0
759,504724,52000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,1.0,2.0,1.0,1.0,69.0,3.0,251.24,0.0,0.0,17.36,0.0,0.55,46.0,0,0,10.859,0
760,504733,52000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,2.0,0.0,76.0,4.0,413.56,0.0,0.0,5.66,0.0,0.02,46.0,0,0,10.859,0
761,504734,52000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,2.0,0.0,76.0,4.0,418.89,0.0,0.0,4.39,0.0,0.02,46.0,0,0,10.859,0
762,504735,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5.0,0.0,1.0,0.0,2.0,2.0,1.0,77.0,3.0,368.0,0.0,0.14,0.01,0.0,0.5,46.0,0,0,10.859,0
763,504744,52000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,2.0,1.0,0.0,80.0,4.0,220.06,0.0,0.0,21.3,0.0,0.61,46.0,0,0,10.859,0
764,504745,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,0.0,1.0,2.0,2.0,0.0,82.0,4.0,296.54,0.0,0.0,17.02,0.0,0.41,46.0,0,0,10.859,0
765,504757,52000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,1.0,0.0,0.0,2.0,3.0,0.0,127.0,4.0,890.75,0.0,13.72,4.0,0.0,1.07,46.0,0,0,10.859,0
766,504785,52500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,50.0,4.0,538.39,0.0,0.0,0.1,1.01,0.0,46.0,0,0,10.86857,0
767,504786,52500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,50.0,4.0,541.18,0.0,0.0,0.05,1.04,0.0,46.0,0,0,10.86857,0
768,504843,53000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,54.0,4.0,443.24,0.0,0.0,0.0,1.94,0.0,46.0,0,0,10.87805,0
769,504859,53000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,2.0,2.0,1.0,60.0,5.0,512.88,0.0,0.0,2.92,1.03,0.03,46.0,0,1,10.87805,0
770,504929,53360.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,2.0,4.0,0.0,80.0,3.0,300.57,0.0,3.67,0.45,0.0,0.12,46.0,0,0,10.88482,0
771,504930,53360.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,0.0,1.0,2.0,5.0,0.0,80.0,3.0,300.76,0.0,3.68,0.59,0.0,0.12,46.0,0,0,10.88482,0
772,504965,54000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,2.0,2.0,0.0,60.0,3.0,531.9,0.0,0.0,0.0,0.89,0.0,46.0,0,0,10.89674,0
773,504966,54000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,2.0,2.0,1.0,60.0,6.0,453.5,0.0,0.0,1.44,0.21,0.13,46.0,0,1,10.89674,0
774,505065,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,38.0,3.0,459.3,0.0,0.0,0.42,0.16,0.13,46.0,0,0,10.91509,0
775,505071,55000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,1.0,0.0,0.0,2.0,2.0,1.0,41.0,4.0,308.56,0.0,0.0,29.44,0.0,0.0,55.32,0,0,10.91509,0
776,505082,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,9.0,1.0,0.0,0.0,2.0,2.0,1.0,45.0,4.0,300.18,0.0,0.0,31.49,0.0,0.0,56.61,0,0,10.91509,0
777,505127,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.0,0.0,1.0,0.0,2.0,1.0,1.0,53.0,3.0,218.85,0.0,10.36,18.1,0.0,0.48,46.0,0,0,10.91509,0
778,505136,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,2.0,2.0,1.0,55.0,4.0,548.82,0.0,9.1,8.59,0.0,0.92,46.0,0,0,10.91509,0
779,505137,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,0.0,2.0,2.0,1.0,55.0,4.0,550.57,0.0,9.06,8.55,0.0,0.93,46.0,0,0,10.91509,0
780,505145,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,1.0,2.0,1.0,56.0,3.0,372.45,0.0,5.85,16.99,0.0,0.1,46.0,0,0,10.91509,0
781,505148,55000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,2.0,2.0,0.0,57.0,3.0,535.54,0.0,0.0,1.13,1.11,0.01,46.0,0,0,10.91509,0
782,505171,55000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,6.0,0.0,1.0,0.0,2.0,1.0,0.0,59.0,4.0,450.07,0.0,1.53,1.04,1.59,0.24,46.0,0,0,10.91509,0
783,505180,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,2.0,3.0,1.0,60.0,4.0,171.4,0.0,0.0,0.0,0.41,0.0,46.0,0,0,10.91509,0
784,505195,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7.0,1.0,0.0,0.0,2.0,2.0,1.0,60.0,4.0,526.94,0.0,0.0,1.56,1.05,0.02,46.0,0,0,10.91509,0
785,505216,55000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4.0,1.0,0.0,0.0,1.0,2.0,2.0,62.0,3.0,389.01,0.0,6.82,18.0,0.0,0.12,46.0,0,0,10.91509,0
786,505220,55000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,0.0,0.0,1.0,1.0,2.0,0.0,62.0,4.0,207.5,0.0,0.0,53.5,0.0,0.46,46.0,0,0,10.91509,0
787,505236,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,2.0,2.0,1.0,63.0,3.0,257.97,0.0,0.0,21.52,0.0,0.34,46.0,0,0,10.91509,0
788,505237,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,0.0,1.0,2.0,2.0,1.0,63.0,4.0,394.98,0.0,6.94,17.77,0.0,0.13,46.0,0,0,10.91509,0
789,505278,55000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,6.0,1.0,0.0,0.0,2.0,2.0,0.0,65.0,4.0,240.87,0.0,0.0,24.85,0.0,0.32,46.0,0,0,10.91509,0
790,505282,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,2.0,1.0,0.0,66.0,4.0,178.79,0.0,0.0,0.0,0.49,0.0,46.0,0,0,10.91509,0
791,505303,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,1.0,1.0,69.0,3.0,536.19,0.0,0.0,1.22,1.13,0.01,46.0,0,0,10.91509,0
792,505307,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0,70.0,3.0,536.19,0.0,0.0,1.22,1.13,0.01,46.0,0,0,10.91509,0
793,505309,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,3.0,2.0,0.0,70.0,3.0,541.19,0.0,2.64,0.85,0.0,0.92,46.0,0,0,10.91509,0
794,505318,55000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,2.0,1.0,0.0,70.0,4.0,427.79,0.0,2.54,1.65,0.91,0.39,46.0,0,0,10.91509,0
795,505340,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,0.0,74.0,3.0,931.78,0.0,10.09,6.75,0.11,1.59,46.0,0,0,10.91509,0
796,505360,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,2.0,0.0,81.0,4.0,296.05,0.0,0.0,17.05,0.0,0.41,46.0,0,0,10.91509,0
797,505361,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,2.0,1.0,0.0,81.0,4.0,296.05,0.0,0.0,17.05,0.0,0.41,46.0,0,0,10.91509,0
798,505368,55000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,3.0,2.0,0.0,83.0,3.0,340.5,0.0,0.0,2.04,0.0,0.71,46.0,0,0,10.91509,0
799,505370,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,1.0,0.0,3.0,1.0,0.0,83.0,4.0,283.66,0.0,0.0,17.73,0.0,0.44,46.0,0,0,10.91509,0
800,505389,55000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5.0,0.0,1.0,0.0,3.0,2.0,0.0,100.0,3.0,348.21,0.0,2.37,2.92,0.0,0.26,46.0,0,0,10.91509,0
801,505391,55000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,2.0,1.0,1.0,101.0,3.0,88.92,0.0,42.02,3.52,0.0,0.76,46.0,0,0,10.91509,0
802,505413,55000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,3.0,2.0,0.0,120.0,3.0,381.4,0.0,0.0,1.41,0.0,0.66,46.0,0,0,10.91509,0
803,505480,56000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,3.0,343.83,0.0,0.0,1.38,0.0,0.72,46.0,0,0,10.93311,0
804,505487,56000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,1.0,1.0,1.0,44.0,3.0,343.83,0.0,0.0,1.38,0.0,0.72,46.0,0,0,10.93311,0
805,505488,56000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,7.0,1.0,0.0,0.0,1.0,1.0,1.0,46.0,4.0,300.23,0.0,0.0,13.98,0.0,0.4,46.0,0,0,10.93311,0
806,505510,56000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4.0,0.0,1.0,0.0,1.0,2.0,1.0,62.0,3.0,389.01,0.0,6.82,18.0,0.0,0.12,46.0,0,0,10.93311,0
807,505515,56000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,2.0,1.0,1.0,63.0,4.0,419.69,0.0,0.0,3.87,0.0,0.05,46.0,0,0,10.93311,0
808,505533,56000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,1.0,0.0,0.0,2.0,1.0,1.0,78.0,4.0,734.32,0.0,11.09,2.19,0.0,0.76,46.0,0,0,10.93311,0
809,505535,56000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,13.0,1.0,0.0,0.0,3.0,2.0,0.0,78.0,4.0,688.24,0.0,5.58,3.79,0.99,0.89,46.0,0,0,10.93311,0
810,505575,57000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,45.0,4.0,223.48,0.0,0.0,53.91,0.0,0.0,53.99,0,0,10.95081,0
811,505612,57000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,0.0,0.0,1.0,2.0,1.0,0.0,69.0,3.0,536.19,0.0,0.0,1.22,1.13,0.01,46.0,0,0,10.95081,0
812,505626,57000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,3.0,2.0,1.0,77.0,4.0,682.09,0.0,0.0,0.0,0.0,0.03,46.0,0,0,10.95081,0
813,505627,57000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,2.0,2.0,2.0,78.0,4.0,273.24,0.0,0.0,30.68,0.0,0.57,46.0,0,0,10.95081,0
814,505666,58000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,1.0,0.0,0.0,1.0,1.0,1.0,38.0,4.0,248.71,0.0,0.0,22.5,0.0,0.36,46.0,0,0,10.9682,0
815,505677,58000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,1.0,0.0,2.0,1.0,0.0,47.0,4.0,377.47,0.0,0.0,12.7,0.0,0.08,46.0,0,0,10.9682,0
816,505678,58000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,7.0,1.0,0.0,0.0,1.0,1.0,1.0,47.0,5.0,143.0,0.0,28.13,2.81,0.0,1.84,46.0,0,1,10.9682,0
817,505692,58000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,0.0,1.0,0.0,2.0,1.0,1.0,55.0,5.0,360.74,0.0,0.0,14.18,0.0,0.13,46.0,0,1,10.9682,0
818,505695,58000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,7.0,1.0,0.0,0.0,1.0,1.0,1.0,55.0,5.0,143.0,0.0,28.13,2.81,0.0,1.84,46.0,0,1,10.9682,0
819,505710,58000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,60.0,4.0,281.93,0.0,0.0,24.78,0.12,0.1,46.0,0,0,10.9682,0
820,505719,58000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,1.0,61.0,4.0,525.89,0.0,0.0,0.0,1.72,0.0,46.0,0,0,10.9682,0
821,505750,58000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,1.0,0.0,2.0,1.0,1.0,66.0,4.0,221.25,0.0,0.0,21.08,0.0,0.61,46.0,0,0,10.9682,0
822,505761,58000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,3.0,2.0,0.0,70.0,3.0,546.08,0.0,2.86,0.91,0.0,0.92,46.0,0,0,10.9682,0
823,505766,58000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,2.0,2.0,1.0,72.0,3.0,291.86,0.0,0.0,12.73,0.0,0.46,46.0,0,0,10.9682,0
824,505772,58000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11.0,0.0,0.0,1.0,2.0,2.0,0.0,76.0,4.0,354.98,0.0,0.0,5.47,0.05,0.42,46.0,0,0,10.9682,0
825,505780,58000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.0,82.0,4.0,296.05,0.0,0.0,17.05,0.0,0.41,46.0,0,0,10.9682,0
826,505781,58000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.0,82.0,4.0,296.05,0.0,0.0,17.05,0.0,0.41,46.0,0,0,10.9682,0
827,505802,58000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,0.0,1.0,0.0,3.0,2.0,1.0,100.0,3.0,909.3,0.0,13.23,4.77,0.0,1.23,46.0,0,0,10.9682,0
828,505808,58000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,2.0,1.0,0.0,110.0,3.0,260.01,0.0,0.0,21.31,0.0,0.33,46.0,0,0,10.9682,0
829,505809,58000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,1.0,0.0,3.0,2.0,0.0,134.0,4.0,265.53,0.0,0.0,18.62,0.0,0.49,46.0,0,0,10.9682,0
830,505836,58800.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,40.0,3.0,262.75,0.0,0.0,15.68,0.0,0.54,46.0,1,0,10.9819,0
831,505856,59000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,45.0,4.0,703.03,0.0,5.82,3.95,0.95,0.93,46.0,0,0,10.98529,0
832,505857,59000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,45.0,4.0,703.03,0.0,5.82,3.95,0.95,0.93,46.0,0,0,10.98529,0
833,505859,59000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,2.0,2.0,1.0,52.0,4.0,304.92,0.0,0.0,33.15,0.0,0.01,46.04,0,0,10.98529,0
834,505860,59000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,2.0,2.0,1.0,56.0,4.0,257.89,0.0,0.0,21.58,0.0,0.33,46.0,0,0,10.98529,0
835,505861,59000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,2.0,2.0,1.0,56.0,4.0,272.16,0.0,0.0,19.78,0.0,0.31,46.0,0,0,10.98529,0
836,505862,59000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,2.0,2.0,1.0,56.0,4.0,269.97,0.0,0.0,23.2,0.0,0.19,46.0,0,0,10.98529,0
837,505863,59000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7.0,1.0,0.0,0.0,2.0,2.0,1.0,56.0,3.0,594.89,0.0,6.75,3.32,0.23,0.81,46.0,0,0,10.98529,0
838,505894,59000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,3.0,1.0,0.0,99.0,4.0,408.62,0.0,0.0,4.41,0.0,0.1,46.0,0,0,10.98529,0
839,505939,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,4.0,290.3,0.0,4.85,21.83,0.0,0.03,46.0,0,0,11.0021,0
840,505941,60000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.0,0.0,1.0,0.0,1.0,1.0,0.0,30.0,4.0,368.68,0.0,0.0,7.47,0.0,0.22,46.0,0,0,11.0021,0
841,505945,60000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,1.0,0.0,0.0,1.0,1.0,0.0,35.0,4.0,278.78,0.0,0.0,25.03,0.1,0.1,46.0,0,0,11.0021,0
842,505960,60000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,46.0,4.0,425.79,0.0,0.0,0.0,1.94,0.0,46.0,0,0,11.0021,0
843,505962,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6.0,1.0,0.0,0.0,2.0,1.0,1.0,46.0,4.0,286.05,0.0,0.0,20.86,0.08,0.21,46.0,0,0,11.0021,0
844,506001,60000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,1.0,1.0,57.0,4.0,773.1,0.0,14.51,3.1,0.0,0.47,46.0,0,0,11.0021,0
845,506019,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,7.0,0.0,1.0,0.0,2.0,1.0,1.0,59.0,4.0,450.07,0.0,1.53,1.04,1.59,0.24,46.0,0,0,11.0021,0
846,506030,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,1.0,60.0,4.0,450.07,0.0,1.53,1.04,1.59,0.24,46.0,0,0,11.0021,0
847,506032,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,7.0,1.0,0.0,0.0,2.0,2.0,1.0,60.0,4.0,351.96,0.0,0.0,8.94,0.0,0.26,46.0,0,0,11.0021,0
848,506033,60000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.0,0.0,1.0,0.0,2.0,2.0,1.0,60.0,4.0,416.01,0.0,0.0,7.73,0.46,0.16,46.0,0,0,11.0021,0
849,506052,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,1.0,0.0,0.0,2.0,2.0,1.0,62.0,4.0,297.67,0.0,0.0,34.02,0.0,0.0,49.03,0,0,11.0021,0
850,506084,60000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,4.0,1.0,0.0,0.0,2.0,2.0,1.0,65.0,4.0,225.35,0.0,0.0,21.87,0.0,0.55,46.0,0,0,11.0021,0
851,506090,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,7.0,1.0,0.0,0.0,2.0,2.0,1.0,65.0,4.0,256.1,0.0,0.0,0.0,1.04,0.0,46.0,0,0,11.0021,0
852,506112,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,0.0,3.0,2.0,0.0,68.0,4.0,175.93,0.0,0.3,0.08,0.14,0.02,46.0,0,0,11.0021,0
853,506130,60000.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,1.0,0.0,0.0,3.0,2.0,0.0,70.0,3.0,539.65,0.0,2.64,0.84,0.0,0.92,46.0,0,0,11.0021,0
854,506132,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,1.0,70.0,4.0,466.59,0.0,6.09,4.84,0.0,0.18,46.0,0,0,11.0021,0
855,506148,60000.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1.0,0.0,2.0,2.0,0.0,72.0,4.0,538.01,0.0,2.77,1.88,1.46,0.44,46.0,0,0,11.0021,0
856,506177,60000.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,0.0,1.0,0.0,2.0,2.0,0.0,75.0,4.0,768.62,0.0,14.42,3.28,0.0,0.46,46.0,0,0,11.0021,0
857,506178,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,8.0,0.0,0.0,1.0,2.0,2.0,0.0,75.0,3.0,433.33,0.0,0.0,6.06,0.46,0.14,46.0,0,0,11.0021,0
858,506186,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,76.0,3.0,389.82,0.0,6.84,17.97,0.0,0.12,46.0,0,0,11.0021,0
859,506191,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,0.0,1.0,3.0,2.0,1.0,77.0,3.0,492.66,0.0,0.0,1.17,0.56,0.05,46.0,0,0,11.0021,0
860,506197,60000.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0.0,1.0,2.0,1.0,1.0,78.0,4.0,223.41,0.0,0.0,21.7,0.0,0.57,46.0,0,0,11.0021,0
861,506207,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,1.0,0.0,80.0,4.0,521.24,0.0,0.1,0.07,0.56,0.03,46.0,0,0,11.0021,0
862,506227,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,2.0,2.0,1.0,88.0,3.0,512.53,0.0,0.0,2.67,1.0,0.03,46.0,0,0,11.0021,0
863,506240,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,1.0,2.0,1.0,1.0,92.0,4.0,411.52,0.0,0.0,3.36,0.0,0.1,46.0,0,0,11.0021,0
864,506241,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,2.0,2.0,1.0,92.0,4.0,580.42,0.0,0.77,3.5,0.0,0.87,46.0,0,0,11.0021,0
865,506255,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,0.0,1.0,3.0,1.0,1.0,96.0,5.0,175.67,0.0,22.56,5.52,0.0,1.71,46.0,0,1,11.0021,0
866,506296,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,1.0,0.0,3.0,2.0,2.0,130.0,4.0,732.69,0.0,7.76,2.68,0.0,1.1,46.0,0,0,11.0021,0
867,506305,60000.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,131.0,4.0,823.84,0.0,0.0,0.0,0.0,1.04,46.0,1,0,11.0021,0
868,506306,60000.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,131.0,4.0,823.96,0.0,0.0,0.0,0.0,1.06,46.0,1,0,11.0021,0
869,506345,60000.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,328.0,3.0,312.21,0.0,0.0,30.78,0.0,0.03,46.0,1,0,11.0021,0
870,506355,60500.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.0,0.0,1.0,0.0,2.0,1.0,0.0,60.0,4.0,304.92,0.0,0.0,33.15,0.0,0.01,46.04,0,0,11.0104,0
