,price_000,pop_dens,ses,house,area_m2,num_bath,pcn_green,thefts,year,high_ses,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006
980,70000,291.15,4,0,62,2,0.45,46.0,2005,0,0,0,0,0,1,0
981,70000,295.45,4,0,62,2,0.0,49.34,2006,0,0,0,0,0,0,1
982,70000,354.2,4,0,64,1,0.1,46.0,2005,0,0,0,0,0,1,0
983,70000,327.96,4,0,69,1,0.03,46.0,2005,0,0,0,0,0,1,0
984,70000,273.63,4,0,73,2,0.57,46.0,2005,0,0,0,0,0,1,0
985,70000,419.04,4,0,73,2,0.02,46.0,2004,0,0,0,0,1,0,0
986,70000,474.68,3,0,74,2,0.08,46.0,2006,0,0,0,0,0,0,1
987,70000,168.17,4,0,74,2,0.01,46.0,2004,0,0,0,0,1,0,0
988,70000,273.63,4,0,74,2,0.57,46.0,2005,0,0,0,0,0,1,0
989,70000,273.63,4,0,74,1,0.57,46.0,2002,0,0,1,0,0,0,0
990,70000,338.75,4,0,76,3,0.02,46.0,2004,0,0,0,0,1,0,0
991,70000,246.4,4,0,77,1,0.0,46.0,2002,0,0,1,0,0,0,0
992,70000,391.15,4,0,77,2,0.16,46.0,2004,0,0,0,0,1,0,0
993,70000,384.8,5,0,79,2,0.0,46.79,2005,1,0,0,0,0,1,0
994,70000,385.99,4,0,79,2,0.0,46.63,2005,0,0,0,0,0,1,0
995,70000,527.82,3,0,80,2,0.02,46.0,2004,0,0,0,0,1,0,0
996,70000,385.77,4,0,80,1,0.0,46.26,2003,0,0,0,1,0,0,0
997,70000,376.06,4,0,84,1,0.33,46.0,2005,0,0,0,0,0,1,0
998,70000,234.95,4,0,84,2,0.0,46.0,2001,0,1,0,0,0,0,0
999,70000,373.91,4,0,84,1,0.28,46.0,2005,0,0,0,0,0,1,0
1000,70000,310.19,4,0,88,2,0.13,46.0,2001,0,1,0,0,0,0,0
1001,70000,225.77,4,0,90,1,0.52,46.0,2005,0,0,0,0,0,1,0
1002,70000,375.71,3,0,91,1,0.34,46.0,2005,0,0,0,0,0,1,0
1003,70000,399.21,3,0,93,2,0.13,46.0,2004,0,0,0,0,1,0,0
1004,70000,823.08,3,0,100,2,0.51,46.0,2004,0,0,0,0,1,0,0
1005,70000,823.08,3,0,100,2,0.51,46.0,2004,0,0,0,0,1,0,0
1006,70000,386.13,4,0,106,3,0.0,46.28,2001,0,1,0,0,0,0,0
1007,70000,205.37,3,0,117,2,0.52,46.0,2001,0,1,0,0,0,0,0
1008,70000,313.93,4,0,128,3,0.68,46.0,2003,0,0,0,1,0,0,0
1009,70000,342.95,4,0,130,2,0.01,46.09,2002,0,0,1,0,0,0,0
1010,70000,416.29,4,0,152,2,0.03,46.0,2005,0,0,0,0,0,1,0
1011,70000,420.16,4,0,152,2,0.02,46.0,2005,0,0,0,0,0,1,0
1012,70000,828.11,3,0,161,2,1.34,46.0,2001,0,1,0,0,0,0,0
1013,70000,309.31,3,0,161,2,0.63,46.0,2001,0,1,0,0,0,0,0
1014,70000,831.83,3,1,196,3,1.65,46.0,2003,0,0,0,1,0,0,0
1015,72000,222.89,4,0,75,2,0.0,53.86,2002,0,0,1,0,0,0,0
1016,72000,282.09,5,0,76,1,1.42,46.0,2001,1,1,0,0,0,0,0
1017,72000,527.82,4,0,80,2,0.02,46.0,2004,0,0,0,0,1,0,0
1018,72000,175.67,5,0,95,3,1.71,46.0,2003,1,0,0,1,0,0,0
1019,72000,382.32,4,0,112,2,0.16,46.0,2004,0,0,0,0,1,0,0
1020,72900,269.34,4,0,61,2,0.18,46.0,2006,0,0,0,0,0,0,1
1021,73000,703.03,4,0,73,2,0.93,46.0,2003,0,0,0,1,0,0,0
1022,74000,362.48,4,0,58,2,0.14,46.0,2005,0,0,0,0,0,1,0
1023,74000,225.35,4,0,65,2,0.55,46.0,2005,0,0,0,0,0,1,0
1024,74000,273.24,4,0,78,2,0.57,46.0,2006,0,0,0,0,0,0,1
1025,74000,272.63,3,0,98,2,0.31,46.0,2004,0,0,0,0,1,0,0
1026,74700,262.45,3,0,45,1,0.54,46.0,2005,0,0,0,0,0,1,0
1027,75000,594.89,3,0,56,2,0.81,46.0,2005,0,0,0,0,0,1,0
1028,75000,266.62,4,0,57,2,0.2,46.0,2005,0,0,0,0,0,1,0
1029,75000,273.84,5,0,57,1,0.33,46.0,2005,1,0,0,0,0,1,0
1030,75000,535.54,4,0,61,2,0.01,46.0,2005,0,0,0,0,0,1,0
1031,75000,158.64,5,0,62,2,1.96,46.0,2004,1,0,0,0,1,0,0
1032,75000,292.5,4,0,62,2,0.31,46.0,2006,0,0,0,0,0,0,1
1033,75000,291.15,3,0,63,2,0.45,46.0,2006,0,0,0,0,0,0,1
1034,75000,376.49,4,0,64,2,0.2,46.0,2005,0,0,0,0,0,1,0
1035,75000,273.11,5,0,64,2,0.01,46.0,2006,1,0,0,0,0,0,1
1036,75000,528.87,3,0,64,2,0.02,46.0,2003,0,0,0,1,0,0,0
1037,75000,527.66,4,0,64,2,0.02,46.0,2002,0,0,1,0,0,0,0
1038,75000,225.35,3,0,65,2,0.55,46.0,2005,0,0,0,0,0,1,0
1039,75000,451.57,4,0,65,2,0.14,46.0,2001,0,1,0,0,0,0,0
1040,75000,267.98,4,0,65,2,0.17,46.0,2003,0,0,0,1,0,0,0
1041,75000,167.26,4,0,70,2,0.0,46.0,2003,0,0,0,1,0,0,0
1042,75000,419.04,4,0,73,2,0.02,46.0,2004,0,0,0,0,1,0,0
1043,75000,269.71,4,0,73,2,0.0,46.0,2005,0,0,0,0,0,1,0
1044,75000,282.15,3,1,73,2,0.1,46.0,2004,0,0,0,0,1,0,0
1045,75000,273.84,5,0,75,1,0.33,46.0,2004,1,0,0,0,1,0,0
1046,75000,380.33,4,0,77,2,0.18,46.0,2004,0,0,0,0,1,0,0
1047,75000,282.67,4,0,78,2,0.47,46.0,2006,0,0,0,0,0,0,1
1048,75000,273.24,4,0,78,2,0.57,46.0,2006,0,0,0,0,0,0,1
1049,75000,419.04,4,0,78,1,0.02,46.0,2002,0,0,1,0,0,0,0
1050,75000,391.15,4,0,79,2,0.16,46.0,2005,0,0,0,0,0,1,0
1051,75000,386.73,4,0,80,2,0.17,46.0,2005,0,0,0,0,0,1,0
1052,75000,385.77,4,0,81,1,0.0,46.26,2005,0,0,0,0,0,1,0
1053,75000,437.13,4,0,83,2,0.0,46.0,2002,0,0,1,0,0,0,0
1054,75000,443.24,4,0,83,2,0.0,46.0,2001,0,1,0,0,0,0,0
1055,75000,536.19,4,0,84,1,0.01,46.0,2001,0,1,0,0,0,0,0
1056,75000,365.56,3,0,84,1,0.08,46.0,2006,0,0,0,0,0,0,1
1057,75000,378.29,4,0,84,2,0.11,46.0,2004,0,0,0,0,1,0,0
1058,75000,365.56,3,0,84,1,0.08,46.0,2005,0,0,0,0,0,1,0
1059,75000,221.1,4,0,84,3,0.59,46.0,2002,0,0,1,0,0,0,0
1060,75000,367.6,4,0,86,2,0.22,46.0,2002,0,0,1,0,0,0,0
1061,75000,360.9,4,0,87,3,0.24,46.0,2001,0,1,0,0,0,0,0
1062,75000,304.86,4,0,88,3,0.0,49.59,2006,0,0,0,0,0,0,1
1063,75000,485.34,3,0,89,3,0.11,46.0,2006,0,0,0,0,0,0,1
1064,75000,264.54,4,0,90,2,0.0,58.35,2005,0,0,0,0,0,1,0
1065,75000,667.39,4,0,90,2,0.96,46.0,2005,0,0,0,0,0,1,0
1066,75000,833.46,4,0,92,1,0.6,46.0,2002,0,0,1,0,0,0,0
1067,75000,833.46,4,0,92,1,0.6,46.0,2004,0,0,0,0,1,0,0
1068,75000,816.58,4,0,94,2,1.32,46.0,2002,0,0,1,0,0,0,0
1069,75000,408.62,4,0,96,1,0.1,46.0,2001,0,1,0,0,0,0,0
1070,75000,259.86,3,0,98,2,0.33,46.0,2006,0,0,0,0,0,0,1
1071,75000,401.59,4,0,100,2,0.12,46.0,2004,0,0,0,0,1,0,0
1072,75000,398.43,4,0,107,2,0.01,46.0,2004,0,0,0,0,1,0,0
1073,75000,345.96,4,0,110,2,0.04,46.0,2001,0,1,0,0,0,0,0
1074,75000,340.17,4,0,112,1,0.11,46.0,2003,0,0,0,1,0,0,0
1075,75000,382.32,4,0,112,1,0.16,46.0,2002,0,0,1,0,0,0,0
1076,75000,524.42,4,0,117,1,0.0,46.0,2004,0,0,0,0,1,0,0
1077,75000,318.66,3,1,120,2,0.09,46.0,2003,0,0,0,1,0,0,0
1078,75000,538.01,4,0,121,2,0.44,46.0,2001,0,1,0,0,0,0,0
1079,75000,429.29,4,0,135,2,0.03,46.0,2001,0,1,0,0,0,0,0
1080,75000,334.11,4,0,138,4,0.17,46.0,2001,0,1,0,0,0,0,0
1081,75000,500.72,4,0,174,2,0.34,46.0,2003,0,0,0,1,0,0,0
1082,75000,341.74,4,1,260,3,0.17,46.0,2006,0,0,0,0,0,0,1
1083,76000,492.95,3,0,80,3,0.05,46.0,2003,0,0,0,1,0,0,0
1084,77000,269.71,4,0,73,2,0.0,46.0,2005,0,0,0,0,0,1,0
1085,77000,193.18,4,0,88,2,0.02,46.0,2006,0,0,0,0,0,0,1
1086,77000,375.71,4,0,92,2,0.34,46.0,2004,0,0,0,0,1,0,0
1087,77000,816.58,3,0,97,1,1.32,46.0,2004,0,0,0,0,1,0,0
1088,77500,251.27,3,1,57,3,0.0,46.0,2004,0,0,0,0,1,0,0
1089,77500,251.05,3,1,58,3,0.0,46.0,2004,0,0,0,0,1,0,0
1090,78000,389.04,4,0,56,2,0.0,46.0,2005,0,0,0,0,0,1,0
1091,78000,314.6,4,0,60,2,0.2,46.0,2003,0,0,0,1,0,0,0
1092,78000,273.24,4,0,78,2,0.57,46.0,2006,0,0,0,0,0,0,1
1093,78000,273.24,4,0,78,1,0.57,46.0,2006,0,0,0,0,0,0,1
1094,78000,608.71,4,0,79,2,0.76,46.0,2004,0,0,0,0,1,0,0
1095,78000,353.28,4,0,87,3,0.26,46.0,2003,0,0,0,1,0,0,0
1096,78000,816.58,3,0,96,1,1.32,46.0,2005,0,0,0,0,0,1,0
1097,78000,816.58,3,0,96,2,1.32,46.0,2005,0,0,0,0,0,1,0
1098,78000,143.0,4,0,97,2,1.84,46.0,2002,0,0,1,0,0,0,0
1099,78000,143.0,5,0,97,2,1.84,46.0,2003,1,0,0,1,0,0,0
1100,78000,272.63,3,0,106,2,0.31,46.0,2005,0,0,0,0,0,1,0
1101,78000,492.95,3,0,108,2,0.05,46.0,2004,0,0,0,0,1,0,0
1102,78000,372.12,3,0,134,3,0.3,46.0,2001,0,1,0,0,0,0,0
1103,78000,515.18,3,0,138,3,0.24,46.0,2006,0,0,0,0,0,0,1
1104,78000,839.46,4,0,280,4,0.65,46.0,2003,0,0,0,1,0,0,0
1105,79000,539.13,4,0,52,2,0.0,46.0,2006,0,0,0,0,0,0,1
1106,79000,528.87,4,0,57,2,0.02,46.0,2005,0,0,0,0,0,1,0
1107,79000,528.87,3,0,58,2,0.02,46.0,2005,0,0,0,0,0,1,0
1108,79000,414.23,4,0,67,1,0.07,46.0,2005,0,0,0,0,0,1,0
1109,79000,360.9,4,0,87,3,0.24,46.0,2005,0,0,0,0,0,1,0
1110,79000,399.21,3,0,93,1,0.13,46.0,2003,0,0,0,1,0,0,0
1111,79000,225.69,4,0,105,1,0.1,46.0,2003,0,0,0,1,0,0,0
1112,79000,524.42,4,0,116,1,0.0,46.0,2002,0,0,1,0,0,0,0
1113,79900,617.61,3,0,140,3,0.22,46.0,2005,0,0,0,0,0,1,0
1114,79900,617.61,3,1,172,3,0.22,46.0,2005,0,0,0,0,0,1,0
1115,80000,472.82,4,0,55,1,0.09,46.0,2006,0,0,0,0,0,0,1
1116,80000,240.47,4,0,57,2,0.33,46.0,2005,0,0,0,0,0,1,0
1117,80000,240.49,4,0,57,1,0.33,46.0,2005,0,0,0,0,0,1,0
1118,80000,158.64,5,0,61,1,1.96,46.0,2004,1,0,0,0,1,0,0
1119,80000,248.46,5,0,62,1,1.71,46.0,2003,1,0,0,1,0,0,0
1120,80000,416.21,4,0,62,2,0.06,46.0,2006,0,0,0,0,0,0,1
1121,80000,381.71,4,0,63,2,0.04,46.0,2001,0,1,0,0,0,0,0
1122,80000,382.33,4,0,64,2,0.04,46.0,2005,0,0,0,0,0,1,0
1123,80000,248.46,5,0,64,2,1.71,46.0,2003,1,0,0,1,0,0,0
1124,80000,265.52,5,0,65,2,0.21,46.0,2001,1,1,0,0,0,0,0
1125,80000,382.13,4,0,70,2,0.17,46.0,2001,0,1,0,0,0,0,0
1126,80000,476.64,3,0,71,2,0.07,46.0,2004,0,0,0,0,1,0,0
1127,80000,267.35,4,0,76,2,0.17,46.0,2001,0,1,0,0,0,0,0
1128,80000,281.71,5,0,78,1,1.43,46.0,2004,1,0,0,0,1,0,0
1129,80000,281.75,5,0,78,2,1.44,46.0,2004,1,0,0,0,1,0,0
1130,80000,273.63,4,0,79,2,0.57,46.0,2005,0,0,0,0,0,1,0
1131,80000,393.83,4,0,80,1,0.0,46.16,2005,0,0,0,0,0,1,0
1132,80000,283.39,4,0,80,2,0.46,46.0,2005,0,0,0,0,0,1,0
1133,80000,253.2,3,0,84,2,0.39,46.0,2005,0,0,0,0,0,1,0
1134,80000,308.56,4,0,85,2,0.0,55.32,2001,0,1,0,0,0,0,0
1135,80000,667.39,4,0,88,2,0.96,46.0,2002,0,0,1,0,0,0,0
1136,80000,667.52,4,0,90,4,0.96,46.0,2006,0,0,0,0,0,0,1
1137,80000,375.71,4,0,92,2,0.34,46.0,2003,0,0,0,1,0,0,0
1138,80000,371.18,3,0,95,2,0.28,46.0,2005,0,0,0,0,0,1,0
1139,80000,239.58,5,0,100,1,1.62,46.0,2001,1,1,0,0,0,0,0
1140,80000,399.57,4,0,102,3,0.01,46.0,2003,0,0,0,1,0,0,0
1141,80000,492.95,3,0,108,2,0.05,46.0,2004,0,0,0,0,1,0,0
1142,80000,492.95,3,0,108,2,0.05,46.0,2004,0,0,0,0,1,0,0
1143,80000,823.08,3,0,120,2,0.51,46.0,2004,0,0,0,0,1,0,0
1144,80000,823.08,3,0,120,2,0.51,46.0,2004,0,0,0,0,1,0,0
1145,80000,525.86,4,0,123,2,0.38,46.0,2002,0,0,1,0,0,0,0
1146,80000,507.24,4,0,125,3,0.36,46.0,2004,0,0,0,0,1,0,0
1147,80000,286.38,3,0,127,2,0.55,46.0,2005,0,0,0,0,0,1,0
1148,80000,286.38,3,0,127,3,0.55,46.0,2004,0,0,0,0,1,0,0
1149,80000,287.93,3,1,131,2,0.02,46.0,2003,0,0,0,1,0,0,0
1150,80000,329.14,3,0,132,2,0.69,46.0,2004,0,0,0,0,1,0,0
1151,80000,350.81,3,0,145,3,0.51,46.0,2001,0,1,0,0,0,0,0
1152,80000,716.3,3,1,264,4,0.72,46.0,2004,0,0,0,0,1,0,0
1153,81000,419.04,4,0,83,3,0.02,46.0,2005,0,0,0,0,0,1,0
1154,82000,240.39,4,0,61,2,0.34,46.0,2004,0,0,0,0,1,0,0
1155,82000,236.27,4,0,61,2,0.53,46.0,2005,0,0,0,0,0,1,0
1156,82000,237.76,4,0,62,2,0.49,46.0,2005,0,0,0,0,0,1,0
1157,82000,252.82,3,0,82,1,0.4,46.0,2006,0,0,0,0,0,0,1
1158,82000,218.87,4,0,88,2,0.61,46.0,2006,0,0,0,0,0,0,1
1159,82000,466.59,4,0,92,2,0.18,46.0,2002,0,0,1,0,0,0,0
1160,82000,816.58,4,0,95,1,1.32,46.0,2005,0,0,0,0,0,1,0
1161,82000,280.1,4,0,95,1,1.09,46.0,2005,0,0,0,0,0,1,0
1162,82000,515.18,3,0,140,2,0.24,46.0,2005,0,0,0,0,0,1,0
1163,82100,263.99,4,0,51,1,0.56,46.0,2005,0,0,0,0,0,1,0
1164,82400,263.99,3,0,51,1,0.54,46.0,2005,0,0,0,0,0,1,0
1165,82500,264.31,5,1,51,1,0.54,46.0,2005,1,0,0,0,0,1,0
1166,83000,608.71,4,0,79,2,0.76,46.0,2005,0,0,0,0,0,1,0
1167,83000,527.84,4,0,116,1,0.0,46.0,2001,0,1,0,0,0,0,0
1168,84000,240.29,4,0,64,2,0.33,46.0,2005,0,0,0,0,0,1,0
1169,84000,292.77,4,0,79,2,0.14,46.0,2004,0,0,0,0,1,0,0
1170,84000,414.27,4,0,81,1,0.09,46.0,2004,0,0,0,0,1,0,0
1171,85000,248.46,5,0,58,1,1.71,46.0,2003,1,0,0,1,0,0,0
1172,85000,594.89,3,0,70,2,0.81,46.0,2005,0,0,0,0,0,1,0
1173,85000,240.39,4,0,72,2,0.34,46.0,2004,0,0,0,0,1,0,0
1174,85000,240.39,4,0,73,2,0.34,46.0,2002,0,0,1,0,0,0,0
1175,85000,399.57,4,0,79,2,0.01,46.0,2005,0,0,0,0,0,1,0
1176,85000,281.43,5,0,80,2,1.34,46.0,2006,1,0,0,0,0,0,1
1177,85000,399.57,4,0,80,2,0.01,46.0,2005,0,0,0,0,0,1,0
1178,85000,385.77,3,0,80,2,0.0,46.26,2005,0,0,0,0,0,1,0
1179,85000,385.77,4,0,81,2,0.0,46.26,2005,0,0,0,0,0,1,0
1180,85000,252.82,3,0,82,1,0.4,46.0,2006,0,0,0,0,0,0,1
1181,85000,296.54,4,0,82,1,0.41,46.0,2004,0,0,0,0,1,0,0
1182,85000,296.54,4,0,82,1,0.41,46.0,2005,0,0,0,0,0,1,0
1183,85000,528.87,3,0,86,2,0.02,46.0,2004,0,0,0,0,1,0,0
1184,85000,364.52,4,0,87,3,0.23,46.0,2003,0,0,0,1,0,0,0
1185,85000,364.52,4,0,90,3,0.23,46.0,2004,0,0,0,0,1,0,0
1186,85000,392.38,3,0,92,1,0.12,46.0,2002,0,0,1,0,0,0,0
1187,85000,816.58,3,0,95,2,1.32,46.0,2005,0,0,0,0,0,1,0
1188,85000,816.58,3,0,96,1,1.32,46.0,2005,0,0,0,0,0,1,0
1189,85000,459.42,3,0,97,3,0.12,46.0,2004,0,0,0,0,1,0,0
1190,85000,241.82,4,0,100,2,0.13,46.0,2004,0,0,0,0,1,0,0
1191,85000,524.42,4,0,110,1,0.0,46.0,2001,0,1,0,0,0,0,0
1192,85000,399.21,3,0,117,2,0.13,46.0,2004,0,0,0,0,1,0,0
1193,85000,459.42,4,0,117,2,0.12,46.0,2003,0,0,0,1,0,0,0
1194,85000,265.2,4,0,120,2,0.49,46.0,2004,0,0,0,0,1,0,0
1195,85000,525.86,4,0,123,1,0.38,46.0,2001,0,1,0,0,0,0,0
1196,85000,388.05,3,0,139,2,0.32,46.0,2006,0,0,0,0,0,0,1
1197,85000,330.49,4,0,150,3,0.06,46.0,2001,0,1,0,0,0,0,0
1198,85000,519.05,3,1,153,5,0.74,46.0,2003,0,0,0,1,0,0,0
1199,85000,381.73,3,1,160,2,0.08,46.0,2003,0,0,0,1,0,0,0
1200,85000,895.9,3,1,160,3,1.73,46.0,2003,0,0,0,1,0,0,0
1201,85000,254.59,4,1,180,2,0.0,56.89,2001,0,1,0,0,0,0,0
1202,85000,399.81,4,1,180,3,0.35,46.0,2004,0,0,0,0,1,0,0
1203,85850,221.42,3,0,51,1,0.58,46.0,2005,0,0,0,0,0,1,0
1204,86000,158.64,5,0,63,2,1.96,46.0,2003,1,0,0,1,0,0,0
1205,86000,158.64,5,0,63,2,1.96,46.0,2004,1,0,0,0,1,0,0
1206,86000,364.52,5,0,87,3,0.23,46.0,2004,1,0,0,0,1,0,0
1207,86000,514.32,4,0,93,2,0.03,46.0,2004,0,0,0,0,1,0,0
1208,86000,399.25,4,0,99,1,0.13,46.0,2005,0,0,0,0,0,1,0
1209,86000,523.45,4,0,120,2,0.41,46.0,2004,0,0,0,0,1,0,0
1210,87000,514.32,3,0,92,2,0.03,46.0,2005,0,0,0,0,0,1,0
1211,87000,419.04,4,0,98,2,0.02,46.0,2002,0,0,1,0,0,0,0
1212,87000,590.17,3,0,105,3,0.3,46.0,2004,0,0,0,0,1,0,0
1213,87000,227.77,3,0,132,2,0.0,46.0,2001,0,1,0,0,0,0,0
1214,87000,168.77,5,0,138,3,1.52,46.0,2003,1,0,0,1,0,0,0
1215,88000,240.39,4,0,61,2,0.34,46.0,2005,0,0,0,0,0,1,0
1216,88000,512.53,3,0,92,2,0.03,46.0,2005,0,0,0,0,0,1,0
1217,88000,239.92,4,0,154,2,0.41,46.0,2003,0,0,0,1,0,0,0
1218,88500,260.91,4,0,62,2,0.25,46.0,2004,0,0,0,0,1,0,0
1219,89000,288.85,4,0,89,2,0.16,46.0,2006,0,0,0,0,0,0,1
1220,89000,823.96,4,0,131,2,1.06,46.0,2003,0,0,0,1,0,0,0
1221,89000,472.06,4,0,140,2,0.08,46.0,2003,0,0,0,1,0,0,0
1222,90000,416.84,4,0,40,1,0.08,46.0,2004,0,0,0,0,1,0,0
1223,90000,249.74,5,0,42,1,1.71,46.0,2005,1,0,0,0,0,1,0
1224,90000,382.33,4,0,61,2,0.04,46.0,2005,0,0,0,0,0,1,0
1225,90000,248.4,5,0,63,2,1.76,46.0,2004,1,0,0,0,1,0,0
1226,90000,143.0,5,0,65,2,1.84,46.0,2005,1,0,0,0,0,1,0
1227,90000,308.7,4,0,68,2,0.38,46.0,2005,0,0,0,0,0,1,0
1228,90000,239.21,5,0,74,1,1.62,46.0,2006,1,0,0,0,0,0,1
1229,90000,242.49,4,0,77,2,0.3,46.0,2004,0,0,0,0,1,0,0
1230,90000,249.69,5,0,80,2,1.74,46.0,2001,1,1,0,0,0,0,0
1231,90000,364.52,4,0,87,3,0.23,46.0,2005,0,0,0,0,0,1,0
1232,90000,361.63,4,0,90,3,0.24,46.0,2005,0,0,0,0,0,1,0
1233,90000,392.66,3,0,92,1,0.12,46.0,2003,0,0,0,1,0,0,0
1234,90000,392.38,3,0,92,1,0.12,46.0,2003,0,0,0,1,0,0,0
1235,90000,270.41,4,0,92,2,0.16,46.0,2001,0,1,0,0,0,0,0
1236,90000,514.32,3,0,92,2,0.03,46.0,2004,0,0,0,0,1,0,0
1237,90000,380.62,5,0,95,2,0.1,46.0,2001,1,1,0,0,0,0,0
1238,90000,815.83,4,0,96,2,1.32,46.0,2005,0,0,0,0,0,1,0
1239,90000,399.57,4,0,101,3,0.01,46.0,2005,0,0,0,0,0,1,0
1240,90000,591.28,4,0,114,2,0.7,46.0,2004,0,0,0,0,1,0,0
1241,90000,161.03,4,0,114,1,0.0,46.0,2004,0,0,0,0,1,0,0
1242,90000,238.44,5,0,115,2,0.0,46.0,2001,1,1,0,0,0,0,0
1243,90000,297.67,4,0,120,2,0.0,49.03,2003,0,0,0,1,0,0,0
1244,90000,286.38,3,0,127,2,0.55,46.0,2004,0,0,0,0,1,0,0
1245,90000,171.73,4,1,134,2,1.96,46.0,2005,0,0,0,0,0,1,0
1246,90000,168.77,5,0,140,2,1.52,46.0,2004,1,0,0,0,1,0,0
1247,90000,382.52,4,0,143,4,0.0,46.48,2005,0,0,0,0,0,1,0
1248,90000,489.14,4,1,147,2,0.06,46.0,2005,0,0,0,0,0,1,0
1249,90000,280.3,3,0,150,3,0.3,46.0,2004,0,0,0,0,1,0,0
1250,90000,526.61,4,0,162,3,0.0,46.0,2003,0,0,0,1,0,0,0
1251,90000,823.08,3,1,248,2,0.51,46.0,2005,0,0,0,0,0,1,0
1252,90000,542.8,3,1,290,3,0.98,46.0,2003,0,0,0,1,0,0,0
1253,92000,288.75,4,0,45,1,0.14,46.0,2006,0,0,0,0,0,0,1
1254,92000,237.76,5,0,60,2,0.49,46.0,2005,1,0,0,0,0,1,0
1255,92000,291.15,4,0,61,2,0.45,46.0,2006,0,0,0,0,0,0,1
1256,92000,455.73,4,0,96,2,0.04,46.0,2006,0,0,0,0,0,0,1
1257,92000,621.82,4,0,96,2,0.85,46.0,2006,0,0,0,0,0,0,1
1258,92000,235.63,4,0,105,3,0.43,46.0,2005,0,0,0,0,0,1,0
1259,93500,884.17,5,0,119,3,1.16,46.0,2002,1,0,1,0,0,0,0
1260,94000,291.86,3,0,67,2,0.46,46.0,2004,0,0,0,0,1,0,0
1261,94000,815.66,3,0,95,2,1.32,46.0,2005,0,0,0,0,0,1,0
1262,94000,387.37,3,1,119,3,0.08,46.0,2004,0,0,0,0,1,0,0
1263,94500,223.18,4,0,70,2,0.58,46.0,2004,0,0,0,0,1,0,0
1264,94500,223.18,4,0,84,2,0.58,46.0,2004,0,0,0,0,1,0,0
1265,95000,300.15,4,0,45,1,0.14,46.0,2006,0,0,0,0,0,0,1
1266,95000,250.93,4,0,59,2,0.22,46.0,2006,0,0,0,0,0,0,1
1267,95000,308.7,4,0,68,2,0.38,46.0,2004,0,0,0,0,1,0,0
1268,95000,311.29,4,0,70,2,0.06,46.0,2004,0,0,0,0,1,0,0
1269,95000,219.51,5,0,70,2,1.61,46.0,2006,1,0,0,0,0,0,1
1270,95000,308.7,4,0,70,2,0.38,46.0,2003,0,0,0,1,0,0,0
1271,95000,243.95,4,0,70,2,0.32,46.0,2004,0,0,0,0,1,0,0
1272,95000,240.39,4,0,71,2,0.34,46.0,2004,0,0,0,0,1,0,0
1273,95000,519.8,3,0,75,3,0.23,46.0,2005,0,0,0,0,0,1,0
1274,95000,816.58,3,0,90,2,1.32,46.0,2004,0,0,0,0,1,0,0
1275,95000,815.66,3,0,96,1,1.32,46.0,2006,0,0,0,0,0,0,1
1276,95000,459.42,3,0,97,2,0.12,46.0,2004,0,0,0,0,1,0,0
1277,95000,621.61,4,0,111,2,0.85,46.0,2004,0,0,0,0,1,0,0
1278,95000,538.01,4,0,114,2,0.44,46.0,2006,0,0,0,0,0,0,1
1279,95000,258.0,4,0,115,2,0.51,46.0,2006,0,0,0,0,0,0,1
1280,95000,287.07,3,0,115,2,0.51,46.0,2001,0,1,0,0,0,0,0
1281,95000,350.81,3,0,116,3,0.51,46.0,2006,0,0,0,0,0,0,1
1282,95000,282.03,3,0,120,2,1.41,46.0,2001,0,1,0,0,0,0,0
1283,95000,293.5,3,0,121,3,0.32,46.0,2004,0,0,0,0,1,0,0
1284,95000,827.69,4,0,128,3,0.86,46.0,2003,0,0,0,1,0,0,0
1285,95000,171.81,4,0,135,2,1.94,46.0,2005,0,0,0,0,0,1,0
1286,95000,170.76,5,0,138,2,1.51,46.0,2006,1,0,0,0,0,0,1
1287,95000,171.73,4,1,144,2,1.96,46.0,2004,0,0,0,0,1,0,0
1288,95000,242.49,4,0,156,2,0.3,46.0,2004,0,0,0,0,1,0,0
1289,95000,895.7,4,1,176,4,1.8,46.0,2003,0,0,0,1,0,0,0
1290,95000,577.59,4,1,225,2,1.04,46.0,2002,0,0,1,0,0,0,0
1291,95000,822.69,4,1,225,2,0.51,46.0,2002,0,0,1,0,0,0,0
1292,95000,831.65,3,1,360,3,0.58,46.0,2003,0,0,0,1,0,0,0
1293,95200,262.37,3,0,59,1,0.56,46.0,2005,0,0,0,0,0,1,0
1294,95200,263.7,4,0,59,1,0.54,46.0,2005,0,0,0,0,0,1,0
1295,95320,278.77,3,0,64,2,0.46,46.0,2005,0,0,0,0,0,1,0
1296,96000,255.31,3,0,113,2,0.55,46.0,2004,0,0,0,0,1,0,0
1297,96000,452.08,4,0,140,2,0.05,46.0,2004,0,0,0,0,1,0,0
1298,96000,399.22,4,1,152,3,0.36,46.0,2004,0,0,0,0,1,0,0
1299,97000,290.3,5,0,28,1,0.03,46.0,2001,1,1,0,0,0,0,0
1300,97000,168.77,4,0,138,2,1.52,46.0,2004,0,0,0,0,1,0,0
1301,98000,692.09,4,1,190,2,0.91,46.0,2002,0,0,1,0,0,0,0
1302,98000,834.37,4,1,350,4,0.6,46.0,2001,0,1,0,0,0,0,0
1303,99000,343.51,4,0,133,3,0.37,46.0,2006,0,0,0,0,0,0,1
